, ID,Nationality,Age,DaysSinceCreation,AverageLeadTime,LodgingRevenue,OtherRevenue,BookingsCanceled,BookingsNoShowed,BookingsCheckedIn,PersonsNights,RoomNights,DaysSinceLastStay,DaysSinceFirstStay,DistributionChannel,MarketSegment,SRHighFloor,SRLowFloor,SRAccessibleRoom,SRMediumFloor,SRBathtub,SRShower,SRCrib,SRKingSizeBed,SRTwinBed,SRNearElevator,SRAwayFromElevator,SRNoAlcoholInMiniBar,SRQuietRoom
787,1473,DEU,28,1047,11,232.28,81.3,0,0,1,8,4,1051,1051,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
788,1475,PRT,35,1047,19,56.98,1.0,0,0,1,1,1,1048,1048,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
789,1476,ESP,39,1047,6,146.0,14.0,0,0,1,2,2,1049,1049,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
790,1477,PRT,42,1047,25,120.44,66.5,0,0,1,2,2,1049,1049,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
792,1479,GBR,41,1047,1,59.3,33.5,0,0,1,1,1,1048,1048,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
794,1482,FRA,13,1047,0,190.0,54.5,0,0,1,6,2,1049,1049,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
795,1485,GBR,32,1047,7,218.28,56.0,0,0,1,8,4,1051,1051,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
801,1496,FRA,58,1047,1,389.0,63.0,0,0,1,12,4,1051,1051,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,1,0,0,0,0,0
804,1504,DNK,49,1046,121,187.62,56.0,0,0,1,8,4,1050,1050,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
807,1510,DNK,16,1046,121,211.62,48.0,0,0,1,8,4,1050,1050,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
812,1518,JOR,36,1046,3,54.57,17.0,0,0,1,1,1,1047,1047,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
817,1527,AUT,36,1046,106,140.0,30.0,0,0,1,6,3,1049,1049,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,1,0,0,0,0,0
821,1533,PRT,21,1046,13,0.0,0.0,0,0,1,4,2,1048,1048,Direct,Complementary,0,0,0,0,0,0,0,1,0,0,0,0,0
898,1630,PRT,32,1045,22,75.0,52.0,0,0,1,2,1,1046,1046,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
917,1663,POL,53,1044,88,359.44,110.0,0,0,1,16,8,1052,1052,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
919,1666,PRT,50,1044,101,202.5,68.5,0,0,1,6,3,1047,1047,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
928,1682,PRT,40,1044,15,83.0,14.0,0,0,1,2,1,1045,1045,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
933,1690,PRT,39,1044,0,164.0,108.5,0,0,1,6,2,1046,1046,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
941,1703,DEU,59,1043,7,73.0,7.0,0,0,1,1,1,1044,1044,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
942,1704,GBR,57,1043,2,74.0,11.0,0,0,1,1,1,1044,1044,Electronic Distribution,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
955,1733,NLD,38,1043,8,232.0,361.6,0,0,1,8,4,1047,1047,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,1,0,0,0,0,0,0
959,1740,FRA,66,1042,6,465.0,70.0,0,0,1,10,5,1047,1047,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
974,1764,AUS,58,1041,1,83.0,29.0,0,0,1,2,1,1042,1042,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
976,1767,BEL,28,1041,17,86.0,28.0,0,0,1,4,2,1043,1043,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
986,1792,FRA,28,1041,14,53.0,31.0,0,0,1,2,1,1042,1042,Direct,Direct,0,0,0,0,0,0,0,0,1,0,0,0,0
989,1797,FRA,44,1040,34,196.8,84.5,0,0,1,9,3,1043,1043,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
992,1804,PRT,27,1040,30,204.24,69.5,0,0,1,8,4,1044,1044,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
995,1809,GBR,44,1040,6,237.0,35.0,0,0,4,4,4,601,1040,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
998,1815,DEU,25,1040,86,236.65,69.5,0,0,1,10,5,1045,1045,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1000,1818,GBR,57,1040,32,150.66,60.0,0,0,1,6,3,1043,1043,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1003,1825,FRA,50,1040,14,508.6,219.0,0,0,1,16,4,1044,1044,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
1009,1838,AGO,57,1039,6,910.67,124.0,0,0,2,12,6,553,1043,Direct,Direct,0,0,0,0,0,0,0,0,1,0,0,0,0
1011,1840,BRA,42,1039,7,468.0,99.0,0,0,1,16,4,1043,1043,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
1012,1844,PRT,33,1039,2,1121.0,183.0,0,0,6,17,17,903,1042,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
1017,1855,CHE,31,1039,5,356.0,341.0,0,0,1,12,4,1043,1043,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
1019,1864,GBR,63,1039,22,539.0,317.6,0,0,1,14,7,1046,1046,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
1022,1870,FRA,28,1039,12,174.21,90.0,0,0,1,6,3,1042,1042,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
1025,1875,FRA,28,1039,9,120.44,62.0,0,0,1,2,2,1041,1041,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1031,1890,PRT,38,1038,3,18.0,13.0,0,0,1,2,1,1039,1039,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
1035,1900,FRA,32,1038,45,310.5,113.0,0,0,1,12,6,1044,1044,Direct,Direct,0,0,0,0,0,0,1,0,0,0,0,0,0
1037,1903,GBR,31,1038,33,198.41,56.0,0,0,1,8,4,1042,1042,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1039,1905,ESP,52,1038,16,24.0,7.0,0,0,1,1,1,1039,1039,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
1040,1906,ESP,47,1038,16,24.0,398.5,0,0,1,1,1,1039,1039,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
1041,1907,PRT,67,1038,16,24.0,7.0,0,0,1,1,1,1039,1039,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
1042,1908,ESP,45,1038,3,24.0,7.0,0,0,1,1,1,1039,1039,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
1043,1910,ESP,31,1038,3,24.0,7.0,0,0,1,1,1,1039,1039,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
1044,1912,PRT,27,1038,3,18.0,13.0,0,0,1,2,1,1039,1039,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
1045,1913,PRT,50,1038,3,36.0,26.0,0,0,1,4,2,1039,1039,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
1046,1915,PRT,55,1038,1,36.0,26.0,0,0,1,4,2,1039,1039,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
1047,1919,CAN,66,1037,1,154.0,14.0,0,0,1,2,2,1039,1039,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
1053,1929,FRA,53,1037,45,69.55,74.0,0,0,1,3,1,1038,1038,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1058,1938,ITA,44,1037,37,389.7,171.5,0,0,1,9,3,1040,1040,Direct,Direct,0,0,0,0,0,0,1,0,0,0,0,0,0
1060,1946,PRT,56,1037,1,83.0,14.0,0,0,1,2,1,1038,1038,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
1063,1953,FRA,29,1037,18,364.98,46.0,0,0,1,12,6,1043,1043,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1064,1954,ITA,39,1037,45,139.8,34.0,0,0,1,4,2,1039,1039,Direct,Direct,1,0,0,0,0,0,0,0,1,0,0,0,0
1067,1957,PRT,55,1037,3,239.2,114.0,0,0,2,8,5,758,1039,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,1
1070,1962,FRA,44,1037,6,144.0,137.5,0,0,1,6,3,1040,1040,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,1,0,0,0,0,0
1071,1965,PRT,61,1037,0,770.0,461.6,0,0,1,20,10,1047,1047,Direct,Direct,0,0,0,0,0,0,0,0,1,0,0,0,0
1075,1971,AUT,37,1036,9,150.09,42.0,0,0,1,6,3,1039,1039,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1076,1973,PRT,45,1036,1,188.0,32.0,0,0,1,2,2,1038,1038,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
1077,1974,DEU,49,1036,22,181.91,48.0,0,0,1,6,3,1039,1039,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1080,1979,ITA,51,1036,32,144.0,67.0,0,0,1,6,3,1039,1039,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,1,0,0,0,0,0
1081,1981,PRT,72,1036,0,401.4,124.9,0,0,1,10,5,1041,1041,Direct,Direct,0,0,0,0,0,1,0,1,0,0,0,0,0
1086,1994,FRA,32,1036,28,174.13,167.5,0,0,1,6,3,1039,1039,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1087,1996,DEU,29,1036,5,426.4,194.0,0,0,1,16,8,1044,1044,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1090,2001,GBR,28,1036,100,205.96,105.0,0,0,1,8,4,1040,1040,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1092,2004,PRT,55,1036,32,129.0,28.0,0,0,1,4,2,1038,1038,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
1094,2008,FRA,16,1035,25,343.5,334.5,0,0,1,12,4,1039,1039,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1099,2016,PRT,27,1035,34,0.0,30.0,0,0,1,4,2,1037,1037,Direct,Complementary,0,0,0,0,0,0,0,1,0,0,0,0,0
1156,2104,IRL,54,1033,10,123.84,28.0,0,0,1,4,2,1035,1035,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1160,2109,PRT,65,1033,6,121.6,14.0,0,0,2,2,2,742,1034,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,1,0,0,0,0,0
1168,2120,PRT,44,1033,14,130.0,48.0,0,0,2,6,3,112,306,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,1,0,0,0,0,0
1186,2141,PRT,58,1033,23,1651.0,197.0,1,0,11,16,14,439,1036,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
1195,2151,PRT,52,1033,9,734.0,283.9,0,0,8,19,10,39,1034,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
1199,2157,PRT,54,1033,114,1185.64,300.86,0,0,1,12,6,1039,1039,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,0,1,0,0,0,0
1202,2161,PRT,47,1033,20,8493.65,2587.5,3,1,66,75,95,383,1034,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
1211,2170,GBR,53,1032,3,98.0,107.5,0,0,2,4,4,306,1034,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,1,0,0,0,0,0
1215,2174,GBR,59,1032,15,286.18,111.0,0,0,1,8,4,1036,1036,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1216,2175,FRA,52,1032,5,488.0,356.0,0,0,1,10,5,1037,1037,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1218,2179,DEU,60,1032,6,158.0,68.5,0,0,1,2,2,1034,1034,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1220,2181,DNK,65,1032,9,194.52,186.0,0,0,1,3,3,1035,1035,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1222,2183,PRT,64,1032,0,80.0,68.0,0,0,1,2,2,1034,1034,Direct,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
1224,2185,PRT,64,1032,0,80.0,68.0,0,0,1,2,2,1034,1034,Direct,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
1228,2189,NLD,32,1032,53,295.8,73.2,0,0,1,12,6,1038,1038,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
1231,2195,PRT,34,1032,7,106.0,84.5,0,0,1,4,2,1034,1034,Travel Agent/Operator,Travel Agent/Operator,1,0,0,0,0,0,0,1,0,0,0,0,0
1232,2196,PRT,30,1032,18,53.0,14.0,0,1,1,2,1,343,343,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
1234,2200,PRT,49,1032,6,219.0,27.0,0,0,1,2,2,1034,1034,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
1236,2202,PRT,43,1032,7,73.0,7.0,0,0,1,1,1,1033,1033,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
1237,2203,FIN,68,1032,35,139.8,46.0,0,0,1,4,2,1034,1034,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
1239,2206,NLD,43,1032,27,549.6,119.5,0,0,1,15,5,1037,1037,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1243,2214,FRA,37,1032,15,77.0,65.0,0,0,1,2,1,1033,1033,Direct,Direct,0,0,0,0,0,0,1,1,0,0,0,0,0
1246,2219,DEU,54,1032,6,474.0,40.0,0,0,1,2,2,1034,1034,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1251,2234,PRT,46,1032,47,305.6,116.0,0,0,1,8,4,1036,1036,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1252,2235,PRT,60,1032,7,173.0,34.0,0,0,2,4,2,733,1033,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,0
1258,2242,GBR,31,1031,37,284.4,11.5,0,0,1,8,4,1035,1035,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1265,2258,PRT,59,1031,1,56.0,41.0,0,0,1,2,1,1032,1032,Direct,Direct,0,0,0,0,0,0,0,0,1,0,0,0,0
1267,2262,DEU,34,1031,3,197.31,177.5,0,0,1,6,3,1034,1034,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1268,2264,FRA,48,1031,49,225.9,155.0,0,0,1,6,3,1034,1034,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1269,2266,FRA,54,1031,2,267.0,71.0,0,0,1,6,3,1034,1034,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1272,2273,PRT,48,1031,0,89.0,29.0,0,0,1,2,1,1032,1032,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1276,2283,DEU,55,1031,13,218.4,103.5,0,0,1,6,3,1034,1034,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1282,2291,MAR,42,1030,15,535.6,212.4,0,0,1,12,3,1033,1033,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1283,2296,ITA,47,1030,115,530.0,125.0,0,0,1,12,6,1036,1036,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1287,2305,PRT,24,1030,48,66.3,14.0,0,0,1,2,1,1031,1031,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
1294,2322,BEL,56,1030,40,210.6,171.5,0,0,1,6,2,1032,1032,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1302,2340,JPN,34,1030,39,423.0,38.0,0,0,1,2,2,1032,1032,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1303,2342,JPN,44,1030,39,141.0,14.0,0,0,1,2,2,1032,1032,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1304,2344,ESP,60,1030,103,142.5,295.5,0,0,1,6,3,1033,1033,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
1305,2346,JPN,37,1030,39,423.0,41.0,0,0,1,2,2,1032,1032,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1306,2348,JPN,33,1030,39,423.0,38.0,0,0,1,2,2,1032,1032,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1307,2350,ESP,61,1030,103,142.5,103.5,0,0,1,6,3,1033,1033,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
1309,2354,ESP,36,1030,15,228.0,54.5,0,0,1,6,2,1032,1032,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
1311,2359,DEU,43,1030,4,118.8,40.2,0,0,1,2,1,1031,1031,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1312,2361,PRT,44,1030,35,142.2,10.0,0,0,1,4,2,1032,1032,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1317,2370,AUT,47,1030,38,66.6,11.0,0,0,1,1,1,1031,1031,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1323,2381,DEU,38,1030,37,83.1,17.0,0,0,1,3,1,1031,1031,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1324,2385,POL,50,1030,38,189.93,77.2,0,0,1,6,3,1033,1033,Direct,Direct,0,0,0,0,0,0,0,0,1,0,0,0,0
1325,2387,POL,66,1030,38,189.93,77.2,0,0,1,6,3,1033,1033,Direct,Direct,0,0,0,0,0,0,0,0,1,0,0,0,0
1326,2390,POL,48,1030,38,189.93,77.2,0,0,1,6,3,1033,1033,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
1327,2392,POL,71,1030,38,189.93,143.2,0,0,1,6,3,1033,1033,Direct,Direct,0,0,0,0,0,0,0,0,1,0,0,0,0
1328,2394,POL,63,1030,38,569.79,291.6,0,0,1,6,3,1033,1033,Direct,Direct,0,0,0,0,0,0,0,0,1,0,0,0,0
1332,2402,ESP,45,1030,32,166.8,50.5,0,0,1,4,2,1032,1032,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1334,2407,ESP,46,1030,1,520.0,171.5,0,0,1,15,5,1035,1035,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1335,2408,FRA,41,1030,31,385.2,84.0,0,0,1,12,4,1034,1034,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1340,2422,IRL,34,1029,51,255.0,8.0,0,0,1,8,4,1033,1033,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1343,2430,PRT,64,1029,4,588.0,105.43,0,0,2,7,7,966,1035,Corporate,Complementary,0,0,0,0,0,0,0,1,0,0,0,0,0
1347,2436,FRA,26,1029,21,168.0,4.0,0,0,1,4,2,1031,1031,Travel Agent/Operator,Other,1,0,0,0,0,0,0,0,0,0,0,0,0
1354,2449,NLD,49,1029,39,279.6,56.0,0,0,1,8,4,1033,1033,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
1355,2451,GBR,68,1029,46,225.9,69.0,0,0,1,6,3,1032,1032,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1356,2453,JPN,37,1029,52,66.3,16.5,0,0,1,2,1,1030,1030,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
1359,2460,PRT,57,1029,16,299.2,106.5,0,0,1,8,4,1033,1033,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1360,2462,PRT,60,1029,16,299.2,100.0,0,0,1,8,4,1033,1033,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1361,2464,PRT,34,1029,4,267.0,9.0,0,0,1,3,3,1032,1032,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1364,2472,DEU,50,1029,35,279.6,56.0,0,0,1,8,4,1033,1033,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1370,2486,DEU,28,1029,16,166.06,86.0,0,0,1,6,3,1032,1032,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1377,2498,GBR,62,1029,16,205.33,170.0,0,0,1,9,3,1032,1032,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
1383,2509,USA,47,1028,9,89.0,39.69,0,0,1,1,1,1029,1029,Travel Agent/Operator,Other,0,1,0,0,0,0,0,0,0,0,0,0,0
1384,2510,GBR,50,1028,32,193.5,134.0,0,0,1,6,3,1031,1031,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1385,2512,GBR,25,1028,32,227.7,27.0,0,0,1,3,3,1031,1031,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1386,2513,GBR,26,1028,32,211.5,64.5,0,0,1,3,3,1031,1031,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1387,2514,ITA,51,1028,7,236.55,78.5,0,0,1,3,3,1031,1031,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1389,2516,BEL,69,1028,14,405.0,177.12,0,0,1,10,5,1033,1033,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
1390,2518,BRA,41,1028,31,209.7,102.5,0,0,1,6,3,1031,1031,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1391,2519,CAN,60,1028,48,202.5,6.0,0,0,1,6,3,1031,1031,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1395,2526,TUR,29,1028,38,209.7,42.0,0,0,1,6,3,1031,1031,Travel Agent/Operator,Other,1,0,0,0,0,0,0,0,0,0,0,0,0
1397,2530,PRT,64,1028,3,89.0,14.0,0,0,1,2,1,1029,1029,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1402,2539,RUS,50,1028,42,272.4,175.1,0,0,1,6,3,1031,1031,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
1403,2542,GBR,63,1028,37,161.8,80.4,0,0,1,4,2,1030,1030,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1404,2543,ITA,63,1028,35,250.2,42.0,0,0,1,6,3,1031,1031,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
1405,2546,ITA,58,1028,30,222.3,124.5,0,0,1,6,3,1031,1031,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,0
1406,2548,CHE,61,1028,33,333.6,118.5,0,0,1,8,4,1032,1032,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1408,2551,DEU,29,1028,34,417.0,120.5,0,0,1,10,5,1033,1033,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1409,2553,PRT,51,1028,17,247.0,14.5,0,0,1,6,3,1031,1031,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
1414,2561,ESP,39,1028,35,404.5,202.5,0,0,1,10,5,1033,1033,Travel Agent/Operator,Other,0,0,0,0,0,0,1,1,0,0,0,0,0
1415,2563,GBR,67,1028,35,349.5,70.0,0,0,1,10,5,1033,1033,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1419,2568,FRA,36,1028,3,475.0,212.0,0,0,1,5,5,1033,1033,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,0
1420,2569,GBR,67,1028,35,349.5,77.5,0,0,1,10,5,1033,1033,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
1427,2587,FRA,47,1027,11,219.0,71.0,0,0,1,6,3,1030,1030,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1436,2603,PRT,53,1027,1,354.0,60.0,0,0,4,4,4,938,1028,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
1438,2605,FRA,50,1027,30,283.2,218.1,0,0,1,6,3,1030,1030,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1445,2617,PRT,43,1027,7,534.0,42.0,0,0,1,2,2,1029,1029,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1446,2619,PRT,32,1027,7,534.0,138.0,0,0,1,4,2,1029,1029,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1448,2623,GBR,54,1027,5,182.4,42.0,0,0,1,6,3,1030,1030,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1450,2628,PRT,67,1027,2,89.0,44.5,0,0,1,2,1,1028,1028,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1452,2632,BEL,39,1027,1,110.0,39.1,0,0,1,1,1,1028,1028,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1453,2633,CHE,49,1027,12,158.0,86.5,0,0,1,2,2,1029,1029,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1454,2634,PRT,32,1027,8,89.0,71.0,0,0,1,1,1,1028,1028,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1455,2636,AGO,44,1027,0,294.0,53.4,0,0,1,6,3,1030,1030,Direct,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1458,2639,FRA,56,1026,35,204.24,62.0,0,0,1,8,4,1030,1030,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
1464,2655,COL,48,1026,49,61.22,7.0,0,0,1,1,1,1027,1027,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1467,2658,SWE,61,1026,1,89.0,14.0,0,0,1,2,1,1027,1027,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1474,2669,PRT,32,1026,2,222.0,101.0,0,0,1,6,3,1029,1029,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
